knn,3,039,0.830115830116
knn,3,058,0.731958762887
knn,3,059,0.755395683453
knn,3,055,0.716911764706
knn,3,054,0.790780141844
knn,3,033,0.821052631579
knn,3,056,0.817164179104
knn,3,057,0.834615384615
knn,3,036,0.726962457338
knn,3,030,0.818505338078
knn,3,052,0.853754940711
knn,3,053,0.892988929889
knn,3,031,0.739726027397
knn,3,050,0.440298507463
knn,3,051,0.812720848057
knn,3,034,0.717948717949
knn,3,028,0.69696969697
knn,3,061,0.890459363958
knn,3,060,0.846153846154
knn,3,063,0.850574712644
knn,3,062,0.851590106007
knn,3,043,0.75
knn,3,027,0.81724137931
knn,3,026,0.5
knn,3,049,0.78445229682
knn,3,048,0.7421875
knn,3,047,0.737931034483
knn,3,046,0.857692307692
knn,3,044,0.85
knn,3,029,0.706293706294
knn,3,042,0.649635036496
knn,3,041,0.718411552347
knn,3,040,0.761732851986

mlp,window_length:500,dct_length:60,increment_ratio:1,batch_size:60,epochs:10,test_id:039,score:0.48439873941,0.826254819351
mlp,window_length:500,dct_length:60,increment_ratio:1,batch_size:60,epochs:10,test_id:058,score:2.09159119942,0.71821306692
mlp,window_length:500,dct_length:60,increment_ratio:1,batch_size:60,epochs:10,test_id:059,score:1.79431233944,0.683453243413
mlp,window_length:500,dct_length:60,increment_ratio:1,batch_size:60,epochs:10,test_id:055,score:2.45063356815,0.639705884106
mlp,window_length:500,dct_length:60,increment_ratio:1,batch_size:60,epochs:10,test_id:054,score:0.713082784298,0.819148937438
mlp,window_length:500,dct_length:60,increment_ratio:1,batch_size:60,epochs:10,test_id:033,score:0.275960560643,0.891228073522
mlp,window_length:500,dct_length:60,increment_ratio:1,batch_size:60,epochs:10,test_id:056,score:0.224965402995,0.947761203816
mlp,window_length:500,dct_length:60,increment_ratio:1,batch_size:60,epochs:10,test_id:057,score:0.580994350692,0.857692296688
mlp,window_length:500,dct_length:60,increment_ratio:1,batch_size:60,epochs:10,test_id:036,score:1.15926818304,0.757679188109
mlp,window_length:500,dct_length:60,increment_ratio:1,batch_size:60,epochs:10,test_id:030,score:0.579677236544,0.793594307323
mlp,window_length:500,dct_length:60,increment_ratio:1,batch_size:60,epochs:10,test_id:052,score:0.396103319162,0.901185766039
